epoch,step,testMulticlassAccuracy_epoch,testMulticlassAccuracy_step,test_loss_epoch,test_loss_step,trainMulticlassAccuracy_epoch,trainMulticlassAccuracy_step,train_loss_epoch,train_loss_step
0,49,,,,,,1.0,,0.08103223145008087
0,99,,,,,,0.0,,0.08952568471431732
0,149,,,,,,1.0,,0.08050153404474258
0,199,,,,,,0.0,,0.09150901436805725
0,249,,,,,,0.0,,0.08884318917989731
0,299,,,,,,0.0,,0.09241852909326553
0,349,,,,,,0.0,,0.09112165868282318
0,399,,,,,,1.0,,0.08317233622074127
0,449,,,,,,0.0,,0.08847761899232864
0,499,,,,,,0.0,,0.09045571833848953
0,549,,,,,,0.0,,0.09135758876800537
0,599,,,,,,0.0,,0.08883462846279144
0,649,,,,,,0.0,,0.08900466561317444
0,699,,,,,,0.0,,0.08970509469509125
0,749,,,,,,0.0,,0.0897543877363205
0,799,,,,,,0.0,,0.08969783037900925
0,849,,,,,,0.0,,0.08846921473741531
0,899,,,,,,0.0,,0.09111995995044708
0,949,,,,,,0.0,,0.09192457050085068
0,999,,,,,,0.0,,0.09199099242687225
0,1049,,,,,,0.0,,0.09401696175336838
0,1099,,,,,,1.0,,0.08749736845493317
0,1149,,,,,,0.0,,0.09173952043056488
0,1199,,,,,,0.0,,0.09096942096948624
0,1249,,,,,,0.0,,0.09091169387102127
0,1299,,,,,,0.0,,0.08923859894275665
0,1349,,,,,,0.0,,0.08839965611696243
0,1399,,,,,,0.0,,0.09329833835363388
0,1449,,,,,,0.0,,0.09043414890766144
0,1499,,,,,,0.0,,0.09042240679264069
0,1549,,,,,,0.0,,0.09099823981523514
0,1599,,,,,,0.0,,0.09031471610069275
0,1649,,,,,,0.0,,0.0900399386882782
0,1699,,,,,,0.0,,0.09116032719612122
0,1749,,,,,,0.0,,0.09017439186573029
0,1799,,,,,,0.0,,0.09213105589151382
0,1849,,,,,,0.0,,0.09196056425571442
0,1899,,,,,,0.0,,0.09032206982374191
0,1949,,,,,,0.0,,0.09099658578634262
0,1999,,,,,,0.0,,0.0905480682849884
0,2049,,,,,,0.0,,0.09063436836004257
0,2099,,,,,,0.0,,0.09090295433998108
0,2149,,,,,,0.0,,0.09096185863018036
0,2199,,,,,,0.0,,0.0926242247223854
0,2249,,,,,,0.0,,0.09026683866977692
0,2299,,,,,,0.0,,0.08867286145687103
0,2349,,,,,,0.0,,0.09133423119783401
0,2399,,,,,,0.0,,0.09183711558580399
0,2449,,,,,,0.0,,0.0928257554769516
0,2499,,,,,,0.0,,0.08994494378566742
0,2549,,,,,,0.0,,0.08903439342975616
0,2599,,,,,,0.0,,0.09090282022953033
0,2649,,,,,,0.0,,0.08888749778270721
0,2699,,,,,,0.0,,0.08894123136997223
0,2749,,,,,,0.0,,0.0890456885099411
0,2799,,,,,,0.0,,0.09086634963750839
0,2849,,,,,,0.0,,0.08903290331363678
0,2899,,,,,,0.0,,0.09057725220918655
0,2949,,,,,,0.0,,0.08831225335597992
0,2999,,,,,,0.0,,0.09350378811359406
0,3049,,,,,,0.0,,0.09139061719179153
0,3099,,,,,,1.0,,0.0867207795381546
0,3149,,,,,,0.0,,0.08643673360347748
0,3199,,,,,,0.0,,0.09092782437801361
0,3249,,,,,,0.0,,0.0907287523150444
0,3299,,,,,,0.0,,0.09310247004032135
0,3349,,,,,,0.0,,0.0911063700914383
0,3399,,,,,,0.0,,0.08947207778692245
0,3449,,,,,,0.0,,0.09062086790800095
0,3499,,,,,,0.0,,0.09373364597558975
0,3549,,,,,,0.0,,0.08885593712329865
0,3599,,,,,,0.0,,0.09000278264284134
0,3649,,,,,,0.0,,0.0926998034119606
0,3699,,,,,,0.0,,0.09187015891075134
0,3749,,,,,,0.0,,0.08974818885326385
0,3799,,,,,,0.0,,0.0895833969116211
0,3849,,,,,,0.0,,0.09168550372123718
0,3899,,,,,,1.0,,0.08448813110589981
0,3949,,,,,,0.0,,0.089556023478508
0,3999,,,,,,1.0,,0.0873183161020279
0,4049,,,,,,0.0,,0.08953209966421127
0,4099,,,,,,0.0,,0.09176914393901825
0,4149,,,,,,0.0,,0.09103503823280334
0,4199,,,,,,0.0,,0.08945205807685852
0,4249,,,,,,0.0,,0.09166031330823898
0,4299,,,,,,0.0,,0.09000147879123688
0,4349,,,,,,0.0,,0.08933801203966141
0,4399,,,,,,0.0,,0.0898362249135971
0,4449,,,,,,0.0,,0.0891311913728714
0,4499,,,,,,0.0,,0.08854895830154419
0,4549,,,,,,0.0,,0.0898650512099266
0,4599,,,,,,0.0,,0.08867420256137848
0,4649,,,,,,0.0,,0.08889231085777283
0,4699,,,,,,0.0,,0.09029702097177505
0,4749,,,,,,0.0,,0.08906280249357224
0,4799,,,,,,0.0,,0.0897606685757637
0,4849,,,,,,1.0,,0.08636640012264252
0,4899,,,,,,0.0,,0.09108038991689682
0,4949,,,,,,0.0,,0.09006328135728836
0,4999,,,,,,0.0,,0.09085185825824738
0,5049,,,,,,0.0,,0.09113766252994537
0,5099,,,,,,0.0,,0.09047190099954605
0,5149,,,,,,0.0,,0.09080702811479568
0,5199,,,,,,1.0,,0.08651945739984512
0,5249,,,,,,0.0,,0.08970397710800171
0,5299,,,,,,0.0,,0.09033136069774628
0,5349,,,,,,0.0,,0.09250109642744064
0,5399,,,,,,0.0,,0.09113918244838715
0,5449,,,,,,0.0,,0.09217327833175659
0,5499,,,,,,0.0,,0.08794017136096954
0,5549,,,,,,0.0,,0.09017841517925262
0,5599,,,,,,1.0,,0.08578218519687653
0,5649,,,,,,0.0,,0.08950403332710266
0,5699,,,,,,0.0,,0.08996741473674774
0,5749,,,,,,0.0,,0.08996693789958954
0,5799,,,,,,0.0,,0.09310681372880936
0,5849,,,,,,1.0,,0.08566434681415558
0,5899,,,,,,0.0,,0.08859841525554657
0,5949,,,,,,0.0,,0.08860157430171967
0,5999,,,,,,1.0,,0.086649090051651
0,6049,,,,,,0.0,,0.08867818862199783
0,6099,,,,,,0.0,,0.08892790973186493
0,6149,,,,,,0.0,,0.08958090841770172
0,6199,,,,,,0.0,,0.08991416543722153
0,6249,,,,,,0.0,,0.08926036953926086
0,6299,,,,,,1.0,,0.0866021141409874
0,6349,,,,,,0.0,,0.09030308574438095
0,6399,,,,,,0.0,,0.08880068361759186
0,6449,,,,,,0.0,,0.0899333506822586
0,6499,,,,,,1.0,,0.08852051198482513
0,6549,,,,,,0.0,,0.08832944929599762
0,6599,,,,,,0.0,,0.09259249269962311
