epoch,step,testMulticlassAccuracy_epoch,testMulticlassAccuracy_step,test_loss_epoch,test_loss_step,trainMulticlassAccuracy_epoch,trainMulticlassAccuracy_step,train_loss_epoch,train_loss_step
0,49,,,,,,0.0,,0.14885056018829346
0,99,,,,,,0.0,,0.11656639724969864
0,149,,,,,,0.0,,0.09851786494255066
0,199,,,,,,0.0,,0.09803791344165802
0,249,,,,,,0.0,,0.093502476811409
0,299,,,,,,0.0,,0.09508270025253296
0,349,,,,,,0.0,,0.0924297347664833
0,399,,,,,,0.0,,0.09374044835567474
0,449,,,,,,0.0,,0.09305145591497421
0,499,,,,,,0.0,,0.09137316048145294
0,549,,,,,,0.0,,0.09085933119058609
0,599,,,,,,1.0,,0.0847436785697937
0,649,,,,,,0.0,,0.09052060544490814
0,699,,,,,,0.0,,0.09036102145910263
0,749,,,,,,0.0,,0.09014628827571869
0,799,,,,,,1.0,,0.0869474932551384
0,849,,,,,,0.0,,0.08901350200176239
0,899,,,,,,0.0,,0.0903623178601265
0,949,,,,,,0.0,,0.09185639768838882
0,999,,,,,,0.0,,0.09136409312486649
0,1049,,,,,,0.0,,0.09194152057170868
0,1099,,,,,,0.0,,0.09031455218791962
0,1149,,,,,,0.0,,0.09078127145767212
0,1199,,,,,,1.0,,0.08658415824174881
0,1249,,,,,,0.0,,0.08753486722707748
0,1299,,,,,,0.0,,0.09189120680093765
0,1349,,,,,,1.0,,0.08712127804756165
0,1399,,,,,,0.0,,0.09031380712985992
0,1449,,,,,,0.0,,0.09029737859964371
0,1499,,,,,,0.0,,0.09047101438045502
0,1549,,,,,,0.0,,0.08922223001718521
0,1599,,,,,,0.0,,0.09177638590335846
0,1649,,,,,,0.0,,0.08835899829864502
0,1699,,,,,,0.0,,0.09133683145046234
0,1749,,,,,,0.0,,0.08859401196241379
0,1799,,,,,,0.0,,0.08855947852134705
0,1849,,,,,,0.0,,0.08968284726142883
0,1899,,,,,,0.0,,0.08876612782478333
0,1949,,,,,,0.0,,0.09062133729457855
0,1999,,,,,,0.0,,0.09190461039543152
0,2049,,,,,,1.0,,0.08732547610998154
0,2099,,,,,,0.0,,0.09175807237625122
0,2149,,,,,,0.0,,0.09367983788251877
0,2199,,,,,,0.0,,0.09034945070743561
0,2249,,,,,,0.0,,0.08950789272785187
0,2299,,,,,,0.0,,0.09023213386535645
0,2349,,,,,,1.0,,0.08667375147342682
0,2399,,,,,,0.0,,0.09022177755832672
0,2449,,,,,,1.0,,0.08563566952943802
0,2499,,,,,,0.0,,0.09375326335430145
0,2549,,,,,,0.0,,0.09070765972137451
0,2599,,,,,,1.0,,0.08375728130340576
0,2649,,,,,,0.0,,0.09118537604808807
0,2699,,,,,,0.0,,0.09274780005216599
0,2749,,,,,,0.0,,0.08921107649803162
0,2799,,,,,,0.0,,0.08713747560977936
0,2849,,,,,,0.0,,0.09092843532562256
0,2899,,,,,,0.0,,0.09007979184389114
0,2949,,,,,,0.0,,0.09108572453260422
0,2999,,,,,,0.0,,0.09420961141586304
0,3049,,,,,,0.0,,0.08810044825077057
0,3099,,,,,,0.0,,0.09393154829740524
0,3149,,,,,,1.0,,0.08173725754022598
0,3199,,,,,,0.0,,0.0882679671049118
0,3249,,,,,,0.0,,0.08934091031551361
0,3299,,,,,,0.0,,0.09147831797599792
0,3349,,,,,,0.0,,0.09104401618242264
0,3399,,,,,,1.0,,0.08285220712423325
0,3449,,,,,,0.0,,0.09245607256889343
0,3499,,,,,,0.0,,0.09120075404644012
0,3549,,,,,,0.0,,0.09342478215694427
0,3599,,,,,,1.0,,0.08280645310878754
0,3649,,,,,,0.0,,0.09161030501127243
0,3699,,,,,,0.0,,0.09152306616306305
0,3749,,,,,,0.0,,0.09173506498336792
0,3799,,,,,,0.0,,0.09104683995246887
0,3849,,,,,,0.0,,0.08906248956918716
0,3899,,,,,,0.0,,0.09014097601175308
0,3949,,,,,,0.0,,0.09031330049037933
0,3999,,,,,,0.0,,0.09071078151464462
0,4049,,,,,,0.0,,0.0900426134467125
0,4099,,,,,,0.0,,0.08898229897022247
0,4149,,,,,,0.0,,0.08936966210603714
0,4199,,,,,,0.0,,0.08779829740524292
0,4249,,,,,,1.0,,0.08576135337352753
0,4299,,,,,,0.0,,0.09203487634658813
0,4349,,,,,,1.0,,0.08630120754241943
0,4399,,,,,,0.0,,0.0864868089556694
0,4449,,,,,,0.0,,0.08935452997684479
0,4499,,,,,,0.0,,0.09376739710569382
0,4549,,,,,,0.0,,0.09129142761230469
0,4599,,,,,,0.0,,0.09156922250986099
0,4649,,,,,,1.0,,0.08739670366048813
0,4699,,,,,,0.0,,0.08929707854986191
0,4749,,,,,,0.0,,0.08875081688165665
0,4799,,,,,,0.0,,0.09076110273599625
0,4849,,,,,,0.0,,0.0890137255191803
0,4899,,,,,,0.0,,0.0918302908539772
0,4949,,,,,,0.0,,0.09091093391180038
0,4999,,,,,,0.0,,0.08950454741716385
0,5049,,,,,,0.0,,0.09187626838684082
0,5099,,,,,,1.0,,0.08671831339597702
0,5149,,,,,,0.0,,0.09252583235502243
0,5199,,,,,,0.0,,0.09180452674627304
0,5249,,,,,,0.0,,0.09196291863918304
0,5299,,,,,,0.0,,0.08818873018026352
0,5349,,,,,,0.0,,0.08862558752298355
